seed,time_step,actual_label,prediction_probability,decision
42,399,0,0.509242057800293,anomaly
42,410,1,0.5364329814910889,anomaly
42,411,1,0.5226612091064453,anomaly
42,419,1,0.5022879242897034,anomaly
42,422,1,0.5120099782943726,anomaly
42,425,1,0.5156283378601074,anomaly
42,431,1,0.5225893259048462,anomaly
42,432,1,0.5180166959762573,anomaly
42,433,1,0.5241427421569824,anomaly
42,434,1,0.5488780736923218,anomaly
42,435,1,0.5242096185684204,anomaly
42,455,1,0.535558819770813,anomaly
42,456,1,0.5239576101303101,anomaly
42,457,1,0.5121726989746094,anomaly
42,458,1,0.5326077342033386,anomaly
42,459,1,0.5407692193984985,anomaly
42,460,1,0.530471682548523,anomaly
42,467,1,0.5238924026489258,anomaly
42,468,1,0.5127342939376831,anomaly
42,480,0,0.5216406583786011,anomaly
42,481,0,0.5283390283584595,anomaly
42,482,0,0.5277739763259888,anomaly
42,483,0,0.5407862067222595,anomaly
42,484,0,0.5353884696960449,anomaly
42,485,0,0.5295917987823486,anomaly
42,486,0,0.509154200553894,anomaly
42,496,0,0.5020142197608948,anomaly
42,504,0,0.5349287986755371,anomaly
42,505,0,0.5361843109130859,anomaly
42,506,0,0.5199510455131531,anomaly
42,507,0,0.5085018873214722,anomaly
42,508,0,0.5236636996269226,anomaly
42,509,0,0.5228413343429565,anomaly
42,510,0,0.5322766304016113,anomaly
42,527,0,0.500110924243927,anomaly
42,528,0,0.5280531048774719,anomaly
42,529,0,0.5437391400337219,anomaly
42,530,0,0.5314856171607971,anomaly
42,531,0,0.5281654596328735,anomaly
42,532,0,0.5252572298049927,anomaly
42,533,0,0.5191696882247925,anomaly
42,534,0,0.5000511407852173,anomaly
42,535,0,0.5146273374557495,anomaly
42,553,0,0.541749894618988,anomaly
42,554,0,0.5325772762298584,anomaly
42,555,0,0.5107408761978149,anomaly
42,556,0,0.5143572688102722,anomaly
42,557,0,0.5222411155700684,anomaly
42,558,0,0.5360926389694214,anomaly
42,559,0,0.5111809968948364,anomaly
42,562,0,0.5124323964118958,anomaly
42,564,0,0.5087710022926331,anomaly
42,565,0,0.5330657958984375,anomaly
42,566,0,0.5319057703018188,anomaly
42,567,0,0.5329525470733643,anomaly
42,568,0,0.5332754850387573,anomaly
42,569,0,0.5388894081115723,anomaly
42,576,0,0.5061440467834473,anomaly
42,577,0,0.5363712310791016,anomaly
42,578,0,0.5089659690856934,anomaly
42,579,0,0.5136851072311401,anomaly
42,580,0,0.5079503655433655,anomaly
42,581,0,0.5227323174476624,anomaly
42,582,0,0.531136155128479,anomaly
42,583,0,0.5097994804382324,anomaly
42,584,0,0.5091879963874817,anomaly
42,601,0,0.5355882048606873,anomaly
42,602,0,0.5287899971008301,anomaly
42,603,0,0.5136839747428894,anomaly
42,605,0,0.5033247470855713,anomaly
42,606,0,0.5307984352111816,anomaly
42,607,0,0.5069537162780762,anomaly
42,610,0,0.5024594068527222,anomaly
42,611,0,0.5091919898986816,anomaly
42,612,0,0.5236022472381592,anomaly
42,613,0,0.5422223806381226,anomaly
42,614,0,0.5319250822067261,anomaly
42,615,0,0.5159111022949219,anomaly
42,616,0,0.5160823464393616,anomaly
42,617,0,0.5290160179138184,anomaly
42,618,0,0.5113323330879211,anomaly
42,619,0,0.5085693597793579,anomaly
42,621,0,0.5044217705726624,anomaly
42,622,0,0.5090101957321167,anomaly
42,623,0,0.5120258331298828,anomaly
42,624,0,0.5434754490852356,anomaly
42,625,0,0.540452241897583,anomaly
42,626,0,0.5225593447685242,anomaly
42,627,0,0.5123798251152039,anomaly
42,628,0,0.5088870525360107,anomaly
42,629,0,0.5264327526092529,anomaly
42,630,0,0.5084172487258911,anomaly
42,631,0,0.5082476139068604,anomaly
42,632,0,0.5068012475967407,anomaly
42,640,0,0.5020945072174072,anomaly
42,649,0,0.5449614524841309,anomaly
42,650,0,0.5283529758453369,anomaly
42,651,0,0.5113612413406372,anomaly
42,652,0,0.5265039205551147,anomaly
42,653,0,0.5246810913085938,anomaly
42,654,0,0.5264230966567993,anomaly
42,655,0,0.5296300649642944,anomaly
42,656,0,0.5122798085212708,anomaly
42,660,0,0.5206970572471619,anomaly
42,661,0,0.5406410694122314,anomaly
42,662,0,0.5295240879058838,anomaly
42,663,0,0.5343791842460632,anomaly
42,664,0,0.5172241926193237,anomaly
42,665,0,0.5086842775344849,anomaly
42,672,0,0.5113483667373657,anomaly
42,673,0,0.5463458299636841,anomaly
42,674,0,0.5249629616737366,anomaly
42,675,0,0.5096327066421509,anomaly
42,676,0,0.5118931531906128,anomaly
42,677,0,0.5158712267875671,anomaly
42,679,0,0.5071096420288086,anomaly
42,680,0,0.5077962875366211,anomaly
42,695,0,0.5268575549125671,anomaly
42,696,0,0.5404379367828369,anomaly
42,697,0,0.5373627543449402,anomaly
42,698,0,0.5217536687850952,anomaly
42,699,0,0.5041367411613464,anomaly
42,700,0,0.5282422304153442,anomaly
42,701,0,0.5412046313285828,anomaly
42,702,0,0.5162348747253418,anomaly
42,703,0,0.5125958919525146,anomaly
42,712,0,0.5189104676246643,anomaly
42,713,0,0.5237674117088318,anomaly
42,714,0,0.5248862504959106,anomaly
42,715,0,0.5056800842285156,anomaly
42,721,0,0.5502188205718994,anomaly
42,722,0,0.5162538886070251,anomaly
42,723,0,0.5013266801834106,anomaly
42,724,0,0.5090870261192322,anomaly
42,725,0,0.5098105072975159,anomaly
42,726,0,0.5397951602935791,anomaly
42,727,0,0.5222568511962891,anomaly
42,735,0,0.503867506980896,anomaly
42,744,0,0.5178361535072327,anomaly
42,745,0,0.5454503297805786,anomaly
42,746,0,0.5255630612373352,anomaly
42,747,0,0.505886435508728,anomaly
42,748,0,0.5100017786026001,anomaly
42,749,0,0.5056624412536621,anomaly
42,750,0,0.5132237076759338,anomaly
42,751,0,0.5148037672042847,anomaly
42,752,0,0.5383604764938354,anomaly
42,753,0,0.536408543586731,anomaly
42,758,0,0.5040568709373474,anomaly
42,767,0,0.5002928972244263,anomaly
42,768,0,0.5352884531021118,anomaly
42,769,0,0.5429742336273193,anomaly
42,770,0,0.5234850645065308,anomaly
42,771,0,0.510298490524292,anomaly
42,772,0,0.5403425693511963,anomaly
42,773,0,0.5159986019134521,anomaly
42,774,0,0.5106519460678101,anomaly
42,775,0,0.5119221210479736,anomaly
42,784,0,0.5197972059249878,anomaly
42,792,0,0.5376858115196228,anomaly
42,793,0,0.5171082019805908,anomaly
42,794,0,0.5285035371780396,anomaly
42,795,0,0.5347604751586914,anomaly
42,796,0,0.5336604118347168,anomaly
42,797,0,0.5020062327384949,anomaly
42,798,0,0.5049365758895874,anomaly
42,799,0,0.5074536800384521,anomaly
42,806,0,0.5340946912765503,anomaly
42,807,0,0.5029804110527039,anomaly
42,815,0,0.5304437875747681,anomaly
42,816,0,0.5415270328521729,anomaly
42,817,0,0.5224722623825073,anomaly
42,818,0,0.5214250683784485,anomaly
42,819,0,0.5012711882591248,anomaly
42,820,0,0.5212233662605286,anomaly
42,832,0,0.5172457695007324,anomaly
123,1,0,0.5922726392745972,anomaly
123,2,0,0.5505067110061646,anomaly
123,3,0,0.5343868136405945,anomaly
123,4,0,0.5311174392700195,anomaly
123,5,0,0.553896427154541,anomaly
123,6,0,0.5076457262039185,anomaly
123,7,0,0.5059293508529663,anomaly
123,8,0,0.5496665835380554,anomaly
123,9,0,0.526167094707489,anomaly
123,15,0,0.5545549988746643,anomaly
123,16,0,0.5442692041397095,anomaly
123,17,0,0.5131670236587524,anomaly
123,18,0,0.512855052947998,anomaly
123,19,0,0.5107027292251587,anomaly
123,24,0,0.5961431860923767,anomaly
123,25,0,0.5652738809585571,anomaly
123,26,0,0.5132673382759094,anomaly
123,29,0,0.5002619028091431,anomaly
123,31,0,0.5551083087921143,anomaly
123,37,0,0.5353212356567383,anomaly
123,38,0,0.5257691144943237,anomaly
123,39,0,0.5182932615280151,anomaly
123,40,0,0.5136955976486206,anomaly
123,41,0,0.5048149228096008,anomaly
123,42,0,0.536236047744751,anomaly
123,43,0,0.5519586205482483,anomaly
123,44,0,0.6094694137573242,anomaly
123,45,0,0.5739121437072754,anomaly
123,46,0,0.5399410724639893,anomaly
123,47,0,0.5186059474945068,anomaly
123,48,0,0.5073813199996948,anomaly
123,49,0,0.550582766532898,anomaly
123,53,0,0.5251375436782837,anomaly
123,54,0,0.5280317664146423,anomaly
123,55,0,0.553440511226654,anomaly
123,56,0,0.5754450559616089,anomaly
123,64,0,0.5051149129867554,anomaly
123,72,0,0.5493485927581787,anomaly
123,73,0,0.5661391615867615,anomaly
123,74,0,0.5286732912063599,anomaly
123,80,0,0.5114030838012695,anomaly
123,81,0,0.518103837966919,anomaly
123,82,0,0.5008319616317749,anomaly
123,85,0,0.606667160987854,anomaly
123,86,0,0.5509610176086426,anomaly
123,87,0,0.51877760887146,anomaly
123,89,0,0.5293136835098267,anomaly
123,90,0,0.5347787737846375,anomaly
123,96,0,0.5294041633605957,anomaly
123,97,0,0.5677949786186218,anomaly
123,98,0,0.5050503611564636,anomaly
123,101,0,0.5013741254806519,anomaly
123,102,0,0.5060817003250122,anomaly
123,103,0,0.5112934112548828,anomaly
123,104,0,0.5103822350502014,anomaly
123,105,0,0.519073486328125,anomaly
123,106,0,0.5450979471206665,anomaly
123,107,0,0.5319448709487915,anomaly
123,108,0,0.5384840965270996,anomaly
123,109,0,0.5303820371627808,anomaly
123,112,0,0.61475670337677,anomaly
123,113,0,0.5670326948165894,anomaly
123,122,0,0.5808032751083374,anomaly
123,123,0,0.5342315435409546,anomaly
123,124,0,0.5364117622375488,anomaly
123,125,0,0.535103440284729,anomaly
123,130,0,0.5072672963142395,anomaly
123,131,0,0.5154865980148315,anomaly
123,132,0,0.5099120736122131,anomaly
123,133,0,0.5070877075195312,anomaly
123,134,0,0.5068734884262085,anomaly
123,135,0,0.509033739566803,anomaly
123,136,0,0.5083779096603394,anomaly
123,137,0,0.5276205539703369,anomaly
123,138,0,0.5157347917556763,anomaly
123,139,0,0.5231362581253052,anomaly
123,140,0,0.5469790101051331,anomaly
123,141,0,0.5283068418502808,anomaly
123,142,0,0.5154551863670349,anomaly
123,143,0,0.5084531307220459,anomaly
123,144,0,0.5197646617889404,anomaly
123,145,0,0.5088331699371338,anomaly
123,146,0,0.5188066363334656,anomaly
123,147,0,0.5220105648040771,anomaly
123,150,0,0.5088381171226501,anomaly
123,151,0,0.5195109248161316,anomaly
123,156,0,0.5721079707145691,anomaly
123,157,0,0.5872905254364014,anomaly
123,158,0,0.5400297045707703,anomaly
123,162,0,0.5075063705444336,anomaly
123,163,0,0.5187957882881165,anomaly
123,167,0,0.5443163514137268,anomaly
123,168,1,0.6011476516723633,anomaly
123,169,1,0.5638860464096069,anomaly
123,174,1,0.5280025005340576,anomaly
123,192,0,0.5707043409347534,anomaly
123,193,0,0.540279746055603,anomaly
123,197,0,0.5090024471282959,anomaly
123,198,0,0.5021723508834839,anomaly
123,199,0,0.5010091066360474,anomaly
123,200,0,0.5196956396102905,anomaly
123,201,0,0.5084372758865356,anomaly
123,202,0,0.5397030115127563,anomaly
123,203,0,0.5225606560707092,anomaly
123,204,0,0.5121504068374634,anomaly
123,205,0,0.5264295339584351,anomaly
123,206,0,0.5027440786361694,anomaly
123,207,0,0.5179603099822998,anomaly
123,208,0,0.5279452800750732,anomaly
123,209,0,0.5028586983680725,anomaly
123,216,0,0.5170432925224304,anomaly
123,217,0,0.5513022541999817,anomaly
123,218,0,0.520759105682373,anomaly
123,224,0,0.531466007232666,anomaly
123,225,0,0.561293363571167,anomaly
123,226,0,0.5403432846069336,anomaly
123,227,0,0.5647953748703003,anomaly
123,228,0,0.5369741916656494,anomaly
123,229,0,0.5076249837875366,anomaly
123,230,0,0.514907956123352,anomaly
123,231,0,0.5123535990715027,anomaly
123,241,0,0.5795232653617859,anomaly
123,242,0,0.5551465153694153,anomaly
123,243,0,0.5527595281600952,anomaly
123,244,0,0.5554260015487671,anomaly
123,245,0,0.5724951028823853,anomaly
123,246,0,0.5203074216842651,anomaly
123,247,0,0.5095975995063782,anomaly
123,248,0,0.5043672323226929,anomaly
123,250,0,0.5224713087081909,anomaly
123,251,0,0.5523232221603394,anomaly
123,252,0,0.5230696201324463,anomaly
123,256,0,0.5161595940589905,anomaly
123,257,0,0.5232661366462708,anomaly
123,258,0,0.507500410079956,anomaly
123,259,0,0.5074015259742737,anomaly
123,260,0,0.5106079578399658,anomaly
123,261,0,0.5093787908554077,anomaly
123,262,0,0.5067241191864014,anomaly
123,263,0,0.5110862851142883,anomaly
123,264,0,0.6128379106521606,anomaly
123,265,0,0.5501312017440796,anomaly
123,266,0,0.5080702304840088,anomaly
123,271,0,0.5516188144683838,anomaly
123,272,0,0.5377818942070007,anomaly
123,278,0,0.5596374273300171,anomaly
123,279,0,0.5645151138305664,anomaly
123,280,0,0.5317745208740234,anomaly
123,281,0,0.5148100852966309,anomaly
123,289,0,0.5819361209869385,anomaly
123,290,0,0.5461342930793762,anomaly
123,294,0,0.5082013010978699,anomaly
123,295,0,0.5117857456207275,anomaly
123,296,0,0.511552095413208,anomaly
123,297,0,0.5464205741882324,anomaly
123,298,0,0.536927342414856,anomaly
123,299,0,0.5149345397949219,anomaly
123,300,0,0.5432866215705872,anomaly
123,301,0,0.5393614768981934,anomaly
123,302,0,0.5094180107116699,anomaly
123,306,0,0.527477502822876,anomaly
123,307,0,0.5179051160812378,anomaly
123,312,0,0.544116735458374,anomaly
123,313,0,0.5886852741241455,anomaly
123,314,0,0.5431314706802368,anomaly
123,315,0,0.6234456300735474,anomaly
123,316,0,0.6130064725875854,anomaly
123,317,0,0.5522662997245789,anomaly
123,319,0,0.5872615575790405,anomaly
123,320,0,0.5919820666313171,anomaly
123,321,0,0.5534206628799438,anomaly
123,322,0,0.5609374046325684,anomaly
123,323,0,0.5140940546989441,anomaly
123,326,0,0.5827728509902954,anomaly
123,327,0,0.5715987682342529,anomaly
123,328,0,0.552253007888794,anomaly
123,329,0,0.524307370185852,anomaly
123,330,0,0.5108363032341003,anomaly
123,332,0,0.5332660675048828,anomaly
123,333,0,0.5305218696594238,anomaly
123,334,0,0.5051367878913879,anomaly
123,336,0,0.511199951171875,anomaly
123,337,0,0.5814856886863708,anomaly
123,338,0,0.5289463400840759,anomaly
123,341,0,0.5090108513832092,anomaly
123,343,0,0.5412555932998657,anomaly
123,344,0,0.5456353425979614,anomaly
123,360,0,0.5478905439376831,anomaly
123,361,0,0.5842670202255249,anomaly
123,362,0,0.5369470119476318,anomaly
123,365,0,0.5015449523925781,anomaly
123,366,0,0.5058897733688354,anomaly
123,367,0,0.511645495891571,anomaly
123,368,0,0.5068714618682861,anomaly
123,369,0,0.5267552137374878,anomaly
123,370,0,0.5019868612289429,anomaly
123,371,0,0.5006431937217712,anomaly
123,372,0,0.5080554485321045,anomaly
123,373,0,0.5190789103507996,anomaly
123,374,0,0.5066535472869873,anomaly
123,376,0,0.5219787359237671,anomaly
123,377,0,0.5297451019287109,anomaly
123,384,0,0.5761195421218872,anomaly
123,385,0,0.553286612033844,anomaly
123,388,0,0.5180859565734863,anomaly
123,389,0,0.5573947429656982,anomaly
123,390,0,0.5171120166778564,anomaly
123,393,0,0.5416135191917419,anomaly
123,394,0,0.5332947969436646,anomaly
123,395,0,0.5621896386146545,anomaly
123,396,0,0.5234361290931702,anomaly
123,397,0,0.568128228187561,anomaly
123,398,0,0.5302734375,anomaly
123,399,0,0.5254080295562744,anomaly
123,400,0,0.542858362197876,anomaly
123,401,1,0.5006765127182007,anomaly
123,410,1,0.5872669219970703,anomaly
123,411,1,0.5554177761077881,anomaly
123,412,1,0.5534285306930542,anomaly
123,413,1,0.5425204038619995,anomaly
123,419,1,0.526444137096405,anomaly
123,420,1,0.5101386308670044,anomaly
123,421,1,0.5039194822311401,anomaly
123,422,1,0.531496524810791,anomaly
123,423,1,0.5171161890029907,anomaly
123,424,1,0.5073314905166626,anomaly
123,425,1,0.5409321784973145,anomaly
123,426,1,0.5213282704353333,anomaly
123,427,1,0.5055803060531616,anomaly
123,431,1,0.5481168031692505,anomaly
123,432,1,0.5324805974960327,anomaly
123,433,1,0.5023647546768188,anomaly
123,434,1,0.5368289947509766,anomaly
123,437,1,0.5583589673042297,anomaly
123,438,1,0.5250076055526733,anomaly
123,455,1,0.5855910778045654,anomaly
123,456,1,0.5528181791305542,anomaly
123,457,1,0.5016235113143921,anomaly
123,458,1,0.5103387832641602,anomaly
123,461,1,0.5165606141090393,anomaly
123,462,1,0.5372429490089417,anomaly
123,463,1,0.5288423299789429,anomaly
123,467,1,0.6081355810165405,anomaly
123,468,1,0.5876728296279907,anomaly
123,469,1,0.6388861536979675,anomaly
123,470,1,0.5067678093910217,anomaly
123,479,0,0.5360898375511169,anomaly
123,480,0,0.5768126845359802,anomaly
123,481,0,0.560609757900238,anomaly
123,487,0,0.5380074977874756,anomaly
123,488,0,0.546657383441925,anomaly
123,495,0,0.5003889799118042,anomaly
123,496,0,0.5052376985549927,anomaly
123,497,0,0.5001299381256104,anomaly
123,504,0,0.5729379653930664,anomaly
123,505,0,0.5517412424087524,anomaly
123,511,0,0.53244948387146,anomaly
123,512,0,0.5420593023300171,anomaly
123,513,0,0.5101088285446167,anomaly
123,527,0,0.5081310272216797,anomaly
123,528,0,0.5419790148735046,anomaly
123,529,0,0.5229226350784302,anomaly
123,534,0,0.5168414115905762,anomaly
123,535,0,0.5384552478790283,anomaly
123,536,0,0.5357087850570679,anomaly
123,553,0,0.579140841960907,anomaly
123,554,0,0.5482844710350037,anomaly
123,560,0,0.5264690518379211,anomaly
123,561,0,0.5217346549034119,anomaly
123,562,0,0.5395067930221558,anomaly
123,563,0,0.5215613842010498,anomaly
123,564,0,0.5301923751831055,anomaly
123,565,0,0.5407544374465942,anomaly
123,566,0,0.5081574320793152,anomaly
123,570,0,0.6336265802383423,anomaly
123,571,0,0.5775929689407349,anomaly
123,576,0,0.5790092945098877,anomaly
123,577,0,0.6218036413192749,anomaly
123,578,0,0.5846037268638611,anomaly
123,584,0,0.5126585960388184,anomaly
123,585,0,0.5412497520446777,anomaly
123,587,0,0.5247191190719604,anomaly
123,601,0,0.6093124151229858,anomaly
123,602,0,0.5789843201637268,anomaly
123,603,0,0.5339257121086121,anomaly
123,604,0,0.5538280010223389,anomaly
123,605,0,0.5685971975326538,anomaly
123,606,0,0.5797414779663086,anomaly
123,607,0,0.5417871475219727,anomaly
123,608,0,0.5309281349182129,anomaly
123,609,0,0.5091044902801514,anomaly
123,610,0,0.524092435836792,anomaly
123,611,0,0.5187002420425415,anomaly
123,612,0,0.526631236076355,anomaly
123,613,0,0.5153681039810181,anomaly
123,617,0,0.5104076862335205,anomaly
123,618,0,0.5067425966262817,anomaly
123,619,0,0.5101197957992554,anomaly
123,620,0,0.515072762966156,anomaly
123,621,0,0.526945948600769,anomaly
123,622,0,0.5237249135971069,anomaly
123,623,0,0.5167849659919739,anomaly
123,624,0,0.5393332242965698,anomaly
123,625,0,0.5041769742965698,anomaly
123,629,0,0.5095452070236206,anomaly
123,630,0,0.5111690759658813,anomaly
123,631,0,0.513841450214386,anomaly
123,632,0,0.5135043859481812,anomaly
123,633,0,0.5066770315170288,anomaly
123,640,0,0.5256152153015137,anomaly
123,641,0,0.5334838628768921,anomaly
123,642,0,0.5270766615867615,anomaly
123,649,0,0.5954580903053284,anomaly
123,650,0,0.5540779829025269,anomaly
123,651,0,0.5011065006256104,anomaly
123,657,0,0.5202658176422119,anomaly
123,658,0,0.5158668756484985,anomaly
123,660,0,0.5490658283233643,anomaly
123,661,0,0.5510169267654419,anomaly
123,662,0,0.5041643977165222,anomaly
